courseware,"http://courseware.rkbexplorer.com/ontologies/courseware#"
isi,"http://purl.org/ontology/is/inst/"
biopax,"http://www.biopax.org/release/biopax-level3.owl#"
nexif,"http://www.semanticdesktop.org/ontologies/2007/05/10/nexif#"
com,"http://purl.org/commerce#"
moat,"http://moat-project.org/ns#"
nuts,"http://dd.eionet.europa.eu/vocabulary/common/nuts/"
tio,"http://purl.org/tio/ns#"
pmlr,"http://inference-web.org/2.0/pml-relation.owl#"
vote,"http://www.rdfabout.com/rdf/schema/vote/"
odrl,"http://www.w3.org/ns/odrl/2/"
cpv,"http://purl.org/weso/cpv/"
psys,"http://proton.semanticweb.org/protonsys#"
resex,"http://resex.rkbexplorer.com/ontologies/resex#"
dnr,"http://www.dotnetrdf.org/configuration#"
coin,"http://purl.org/court/def/2009/coin#"
rda,"http://www.rdaregistry.info/"
wlp,"http://weblab-project.org/core/model/property/processing/"
xforms,"http://www.w3.org/2002/xforms/"
conserv,"http://conserv.deri.ie/ontology#"
address,"http://schemas.talis.com/2005/address/schema#"
lp,"http://launchpad.net/rdf/launchpad#"
puc,"http://purl.org/NET/puc#"
wdr,"http://www.w3.org/2007/05/powder#"
dady,"http://purl.org/NET/dady#"
viaf,"http://viaf.org/viaf/"
dbpp,"http://dbpedia.org/property/"
push,"http://www.w3.org/2007/uwa/context/push.owl#"
opo,"http://online-presence.net/opo/ns#"
fea,"http://vocab.data.gov/def/fea#"
chord,"http://purl.org/ontology/chord/"
payment,"http://reference.data.gov.uk/def/payment#"
article,"http://ogp.me/ns/article#"
swivt,"http://semantic-mediawiki.org/swivt/1.0#"
br,"http://vocab.deri.ie/br#"
enc,"http://www.w3.org/2001/04/xmlenc#"
eclap,"http://www.eclap.eu/schema/eclap/"
mp,"http://jicamaro.info/mp#"
cogs,"http://vocab.deri.ie/cogs#"
bridge,"http://purl.org/vocommons/bridge#"
toby,"http://tobyinkster.co.uk/#"
evset,"http://dsnotify.org/vocab/eventset/0.1/"
fo,"http://www.w3.org/1999/XSL/Format#"
meetup,"http://www.lotico.com/meetup/"
dcmitype,"http://purl.org/dc/dcmitype/"
pobo,"http://purl.obolibrary.org/obo/"
dcr,"http://www.isocat.org/ns/dcr.rdf#"
wi,"http://purl.org/ontology/wi/core#"
voag,"http://voag.linkedmodel.org/schema/voag#"
hlisting,"http://sindice.com/hlisting/0.1/"
lifecycle,"http://purl.org/vocab/lifecycle/schema#"
posh,"http://poshrdf.org/ns/posh/"
wai,"http://purl.org/wai#"
oboe,"http://ecoinformatics.org/oboe/oboe.1.0/oboe-core.owl#"
lex,"http://purl.org/lex#"
lotico,"http://www.lotico.com/resource/"
nsa,"http://multimedialab.elis.ugent.be/organon/ontologies/ninsuna#"
r2rml,"http://www.w3.org/ns/r2rml#"
agro,"http://purl.obolibrary.org/obo/agro.owl#"
profiling,"http://ontologi.es/profiling#"
ddl,"http://purl.org/vocab/riro/ddl#"
bte,"http://purl.org/twc/vocab/between-the-edges/"
vitro,"http://vitro.mannlib.cornell.edu/ns/vitro/public#"
lingvoj,"http://www.lingvoj.org/ontology#"
datafaqs,"http://purl.org/twc/vocab/datafaqs#"
p3p,"http://www.w3.org/2002/01/p3prdfv1#"
oac,"https://w3id.org/oac#"
oboinowl,"http://www.geneontology.org/formats/oboInOwl#"
common,"http://www.w3.org/2007/uwa/context/common.owl#"
sail,"http://www.openrdf.org/config/sail#"
teach,"http://linkedscience.org/teach/ns#"
rooms,"http://vocab.deri.ie/rooms#"
sysont,"http://ns.ontowiki.net/SysOnt/"
fls,"http://lukasblaho.sk/football_league_schema#"
wnschema,"http://www.cogsci.princeton.edu/~wn/schema/"
swanqs,"http://purl.org/swan/1.2/qualifiers/"
anca,"http://users.utcluj.ro/~raluca/rdf_ontologies_ralu/ralu_modified_ontology_pizzas2_0#"
uni,"http://purl.org/weso/uni/uni.html#"
ogp,"http://ogp.me/ns#"
kwijibo,"http://kwijibo.talis.com/"
cdc,"https://w3id.org/cdc#"
ldap,"http://purl.org/net/ldap/"
pol,"http://escience.rpi.edu/ontology/semanteco/2/0/pollution.owl#"
data,"http://data.odw.tw/"
ann,"http://www.w3.org/2000/10/annotation-ns#"
h5,"http://buzzword.org.uk/rdf/h5#"
oslc,"http://open-services.net/ns/core#"
hospital,"http://www.agfa.com/w3c/2009/hospital#"
osn,"http://spatial.ucd.ie/lod/osn/"
rdfa,"http://www.w3.org/ns/rdfa#"
esd,"http://def.esd.org.uk/"
algo,"http://securitytoolbox.appspot.com/securityAlgorithms#"
lastfm,"http://purl.org/ontology/last-fm/"
calli,"http://callimachusproject.org/rdf/2009/framework#"
recipe,"http://linkedrecipes.org/schema/"
b2bo,"http://purl.org/b2bo#"
frame,"http://www.ontologydesignpatterns.org/ont/framenet/abox/frame/"
esdir,"http://vocab.linkeddata.es/datosabiertos/def/urbanismo-infraestructuras/direccion-postal#"
play,"http://uriplay.org/spec/ontology/#"
xmls,"http://www.w3.org/2001/XMLSchema#"
dnb,"http://d-nb.info/gnd/"
ne,"http://umbel.org/umbel/ne/"
countries,"http://eulersharp.sourceforge.net/2003/03swap/countries#"
fab,"http://purl.org/fab/ns#"
mygrid,"http://www.mygrid.org.uk/ontology#"
phss,"http://ns.poundhill.com/phss/1.0/"
geom,"http://data.ign.fr/def/geometrie#"
oat,"http://openlinksw.com/schemas/oat/"
shv,"http://ns.aksw.org/spatialHierarchy/"
reve,"http://data.eurecom.fr/ontology/reve#"
sl,"http://www.semanlink.net/2001/00/semanlink-schema#"
grddl,"http://www.w3.org/2003/g/data-view#"
tarot,"http://data.totl.net/tarot/card/"
like,"http://ontologi.es/like#"
lt,"http://diplomski.nelakolundzija.org/LTontology.rdf#"
card,"http://www.ashutosh.com/test/"
psych,"http://purl.org/vocab/psychometric-profile/"
irrl,"http://www.ontologydesignpatterns.org/cp/owl/informationobjectsandrepresentationlanguages.owl#"
ebucore,"http://www.ebu.ch/metadata/ontologies/ebucore/ebucore#"
places,"http://purl.org/ontology/places#"
ncbitaxon,"http://purl.obolibrary.org/obo/NCBITaxon_"
prissma,"http://ns.inria.fr/prissma/v1#"
care,"http://eulersharp.sourceforge.net/2003/03swap/care#"
sioca,"http://rdfs.org/sioc/actions#"
np,"http://www.nanopub.org/nschema#"
infosys,"http://www.infosys.com/"
eztag,"http://ontologies.ezweb.morfeo-project.org/eztag/ns#"
cao,"http://purl.org/makolab/caont/"
swandr,"http://purl.org/swan/1.2/discourse-relationships/"
mei,"http://www.music-encoding.org/ns/mei/"
rv,"https://data.elsevier.com/research/schema/rv/"
sm,"http://topbraid.org/sparqlmotion#"
wl,"http://www.wsmo.org/ns/wsmo-lite#"
ple,"http://pleiades.stoa.org/places/"
html,"http://www.w3.org/1999/xhtml/"
hcterms,"http://purl.org/uF/hCard/terms/"
san,"http://www.irit.fr/recherches/MELODI/ontologies/SAN#"
drug,"http://www.agfa.com/w3c/2009/drugTherapy#"
scsv,"http://purl.org/NET/schema-org-csv#"
pml,"http://provenanceweb.org/ns/pml#"
sindice,"http://vocab.sindice.net/"
tr,"http://www.thomsonreuters.com/"
ibis,"http://purl.org/ibis#"
remus,"http://www.semanticweb.org/ontologies/2010/6/Ontology1279614123500.owl#"
wgspos,"http://www.w3.org/2003/01/geo/wgs84_pos#"
meb,"http://rdf.myexperiment.org/ontologies/base/"
agent,"http://eulersharp.sourceforge.net/2003/03swap/agent#"
omv,"http://omv.ontoware.org/2005/05/ontology#"
csvw,"http://www.w3.org/ns/csvw#"
smiley,"http://www.smileyontology.com/ns#"
pmlp,"http://inference-web.org/2.0/pml-provenance.owl#"
sdm,"https://w3id.org/okn/o/sdm#"
wsc,"http://www.openk.org/wscaim.owl#"
fe,"http://www.ontologydesignpatterns.org/ont/framenet/abox/fe/"
httpvoc,"http://www.w3.org/2006/http#"
geospecies,"http://rdf.geospecies.org/ont/geospecies#"
marl,"http://www.gsi.dit.upm.es/ontologies/marl/ns#"
rdaa,"http://rdaregistry.info/Elements/a/"
wisski,"http://wiss-ki.eu/"
olo,"http://purl.org/ontology/olo/core#"
parl,"https://id.parliament.uk/schema/"
opwn,"http://www.ontologyportal.org/WordNet.owl#"
wbp,"http://worldbank.270a.info/property/"
osr,"http://dati.senato.it/osr/"
hxl,"http://hxl.humanitarianresponse.info/ns/#"
rulz,"http://purl.org/NET/rulz#"
tags,"http://www.holygoat.co.uk/owl/redwood/0.1/tags/"
ezcontext,"http://ontologies.ezweb.morfeo-project.org/ezcontext/ns#"
geofla,"http://data.ign.fr/ontologies/geofla#"
wfm,"http://purl.org/net/wf-motifs#"
status,"http://www.w3.org/2003/06/sw-vocab-status/ns#"
pubmed,"http://bio2rdf.org/pubmed_vocabulary:"
ops,"https://w3id.org/ops#"
iswc,"http://annotation.semanticweb.org/2004/iswc#"
grel,"http://users.ugent.be/~bjdmeest/function/grel.ttl#"
rdapo,"http://rdaregistry.info/Elements/p/object/"
fno,"https://w3id.org/function/ontology#"
nex,"http://www.nexml.org/2009/"
ecb,"http://ecb.270a.info/class/1.0/"
sql,"http://ns.inria.fr/ast/sql#"
icaltzd,"http://www.w3.org/2002/12/cal/icaltzd#"
units,"http://eulersharp.sourceforge.net/2003/03swap/units#"
dita,"http://purl.org/dita/ns#"
dbt,"http://dbpedia.org/resource/Template:"
vaem,"http://www.linkedmodel.org/schema/vaem#"
arpfo,"http://vocab.ouls.ox.ac.uk/projectfunding#"
wordmap,"http://purl.org/net/ns/wordmap#"
cb,"http://cbasewrap.ontologycentral.com/vocab#"
prf,"http://www.openmobilealliance.org/tech/profiles/UAPROF/ccppschema-20021212#"
pimo,"http://www.semanticdesktop.org/ontologies/2007/11/01/pimo#"
human,"http://eulersharp.sourceforge.net/2003/03swap/human#"
xt,"http://purl.org/twc/vocab/cross-topix#"
life,"http://life.deri.ie/schema/"
wbc,"http://worldbank.270a.info/classification/"
osoc,"http://web-semantics.org/ns/opensocial#"
okkam,"http://models.okkam.org/ENS-core-vocabulary#"
webtlab,"http://webtlab.it.uc3m.es/"
dsp,"http://purl.org/metainfo/terms/dsp#"
aapi,"http://rdf.alchemyapi.com/rdf/v1/s/aapi-schema#"
lr,"http://linkedrecipes.org/schema/"
session,"http://redfoot.net/2005/session#"
muni,"http://vocab.linkeddata.es/urbanismo-infraestructuras/territorio#"
elog,"http://eulersharp.sourceforge.net/2003/03swap/log-rules#"
fd,"http://foodable.co/ns/"
archdesc,"http://archdesc.info/archEvent#"
rdagr1,"http://rdvocab.info/Elements/"
zbwext,"http://zbw.eu/namespaces/zbw-extensions/"
wao,"http://webtlab.it.uc3m.es/2010/10/WebAppsOntology#"
pccz,"http://purl.org/procurement/public-contracts-czech#"
prefix,"http://prefix.cc/"
ens,"http://models.okkam.org/ENS-core-vocabulary.owl#"
open,"http://open.vocab.org/terms/"
qa,"http://www.mit.jyu.fi/ai/TRUST_Ontologies/QA.owl#"
td,"https://www.w3.org/2019/wot/td#"
pns,"http://data.press.net/ontology/stuff/"
imreg,"http://www.w3.org/2004/02/image-regions#"
psh,"http://ns.inria.fr/probabilistic-shacl/"
ext,"http://mu.semte.ch/vocabularies/ext/"
span,"http://www.ifomis.org/bfo/1.1/span#"
geographis,"http://telegraphis.net/ontology/geography/geography#"
visit,"http://purl.org/net/vocab/2004/07/visit#"
dis,"http://stanbol.apache.org/ontology/disambiguation/disambiguation#"
gridworks,"http://purl.org/net/opmv/types/gridworks#"
fowl,"http://www.w3.org/TR/2003/PR-owl-guide-20031209/food#"
derecho,"http://purl.org/derecho#"
rdo,"http://purl.org/rdo/ns#"
frbre,"http://purl.org/vocab/frbr/extended#"
bl,"https://w3id.org/biolink/vocab/"
agents,"http://eulersharp.sourceforge.net/2003/03swap/agent#"
gv,"http://rdf.data-vocabulary.org/#"
req,"http://purl.org/req/"
ecc,"https://ns.eccenca.com/"
ncal,"http://www.semanticdesktop.org/ontologies/2007/04/02/ncal#"
admssw,"http://purl.org/adms/sw/"
osgb,"http://data.ordnancesurvey.co.uk/id/"
c4n,"http://vocab.deri.ie/c4n#"
odp,"http://ontologydesignpatterns.org/"
provenir,"http://knoesis.wright.edu/provenir/provenir.owl#"
gc,"http://www.oegov.org/core/owl/gc#"
doco,"http://purl.org/spar/doco/"
xsl,"http://www.w3.org/1999/XSL/Transform#"
set,"http://www.w3.org/2000/10/swap/set#"
opus,"http://lsdis.cs.uga.edu/projects/semdis/opus#"
skip,"http://skipforward.net/skipforward/resource/"
tvc,"http://www.essepuntato.it/2012/04/tvc/"
timeline,"http://purl.org/NET/c4dm/timeline.owl#"
dgtwc,"http://data-gov.tw.rpi.edu/2009/data-gov-twc.rdf#"
r2r,"http://www4.wiwiss.fu-berlin.de/bizer/r2r/"
dummy,"http://hello.com/"
pmlt,"http://inference-web.org/2.0/pml-trust.owl#"
eprints,"http://eprints.org/ontology/"
copyright,"http://rhizomik.net/ontologies/copyrightonto.owl#"
pam,"http://prismstandard.org/namespaces/pam/2.0/"
visko,"http://trust.utep.edu/visko/ontology/visko-operator-v3.owl#"
json,"https://www.ecma-international.org/publications/files/ECMA-ST/ECMA-404.pdf#"
fc,"http://www.freeclass.eu/freeclass_v1#"
un,"http://www.w3.org/2007/ont/unit#"
orca,"http://geni-orca.renci.org/owl/topology.owl#"
swanpav,"http://purl.org/swan/1.2/pav/"
organiz,"http://eulersharp.sourceforge.net/2003/03swap/organization#"
ecos,"http://purl.org/ecos#"
out,"http://ontologies.hypios.com/out#"
emotion,"http://ns.inria.fr/emoca#"
soap,"http://www.w3.org/2003/05/soap-envelope/"
func,"http://www.w3.org/2007/rif-builtin-function#"
aair,"http://xmlns.notu.be/aair#"
tp,"https://triplydb.com/Triply/tp/def/"
spatial,"http://geovocab.org/spatial#"
qdoslf,"http://foaf.qdos.com/lastfm/schema/"
carfo,"http://purl.org/carfo#"
decl,"http://www.linkedmodel.org/1.0/schema/decl#"
agetec,"http://www.agetec.org/"
nid3,"http://www.semanticdesktop.org/ontologies/2007/05/10/nid3#"
provone,"http://purl.org/provone#"
swanci,"http://purl.org/swan/1.2/citations/"
ipad,"http://www.padinthecity.com/"
dtype,"http://www.linkedmodel.org/schema/dtype#"
atomowl,"http://bblfish.net/work/atom-owl/2006-06-06/#"
kw,"http://kwantu.net/kw/"
kontakt,"http://richard.cyganiak.de/"
lark1,"http://users.utcluj.ro/~raluca/ontology/Ontology1279614123500.owl#"
pna,"http://data.press.net/ontology/asset/"
prvtypes,"http://purl.org/net/provenance/types#"
fl,"http://eulersharp.sourceforge.net/2003/03swap/fl-rules#"
fcm,"http://eulersharp.sourceforge.net/2006/02swap/fcm#"
wapp,"http://ns.rww.io/wapp#"
geop,"http://aims.fao.org/aos/geopolitical.owl#"
dive,"http://scubadive.networld.to/dive.rdf#"
tripfs,"http://purl.org/tripfs/2010/02#"
eye,"http://jena.hpl.hp.com/Eyeball#"
spif,"http://spinrdf.org/spif#"
xhtmlvocab,"http://www.w3.org/1999/xhtml/vocab/"
oj,"http://ontojob.at/"
comm,"http://vocab.resc.info/communication#"
prolog,"http://eulersharp.sourceforge.net/2003/03swap/prolog#"
rdam,"http://rdaregistry.info/Elements/m/"
trackback,"http://madskills.com/public/xml/rss/module/trackback/"
oboro,"http://obofoundry.org/ro/ro.owl#"
pne,"http://data.press.net/ontology/event/"
geodata,"http://sws.geonames.org/"
plink,"http://buzzword.org.uk/rdf/personal-link-types#"
mesh,"http://id.nlm.nih.gov/mesh/"
xesam,"http://freedesktop.org/standards/xesam/1.0/core#"
gelo,"http://krauthammerlab.med.yale.edu/ontologies/gelo#"
semtweet,"http://semantictweet.com/"
rad,"http://www.w3.org/ns/rad#"
myprefix,"http://myprefix.org/"
hemogram,"http://www.agfa.com/w3c/2009/hemogram#"
nxp,"http://purl.org/nxp/schema/v1/"
nsl,"http://purl.org/ontology/storyline/"
sgv,"http://www.w3.org/TR/SVG/"
kdo,"http://kdo.render-project.eu/kdo#"
qu,"http://purl.oclc.org/NET/ssnx/qu/qu#"
ec,"http://eulergui.sourceforge.net/contacts.owl.n3#"
sad,"http://vocab.deri.ie/sad#"
aims,"http://aims.fao.org/aos/common/"
ecpo,"http://purl.org/ontology/ecpo#"
wairole,"http://www.w3.org/2005/01/wai-rdf/GUIRoleTaxonomy#"
enhancer,"http://stanbol.apache.org/ontology/enhancer/enhancer#"
emp,"http://purl.org/ctic/empleo/oferta#"
oper,"http://sweet.jpl.nasa.gov/2.0/mathOperation.owl#"
aneo,"http://akonadi-project.org/ontologies/aneo#"
xch,"http://oanda2rdf.appspot.com/xch/"
evopat,"http://ns.aksw.org/Evolution/"
transit,"http://vocab.org/transit/terms/"
commons,"http://commons.psi.enakting.org/def/"
ospost,"http://data.ordnancesurvey.co.uk/ontology/postcode/"
httpm,"http://www.w3.org/2011/http-methods#"
dgfoaf,"http://west.uni-koblenz.de/ontologies/2010/07/dgfoaf.owl#"
sawsdl,"http://www.w3.org/ns/sawsdl#"
gxa,"http://www.ebi.ac.uk/gxa/"
igeo,"http://rdf.insee.fr/def/geo#"
bioskos,"http://eulersharp.sourceforge.net/2003/03swap/bioSKOSSchemes#"
languages,"http://eulersharp.sourceforge.net/2003/03swap/languages#"
tcga,"http://purl.org/tcga/core#"
aigp,"http://swat.cse.lehigh.edu/resources/onto/aigp.owl#"
sdgp,"http://stats.data-gov.ie/property/"
eseduc,"http://www.purl.org/ontologia/eseduc#"
re,"http://www.w3.org/2000/10/swap/reason#"
protons,"http://proton.semanticweb.org/2005/04/protons#"
vf,"https://w3id.org/valueflows/ont/vf#"
agrelon,"http://d-nb.info/standards/elementset/agrelon#"
linkedct,"http://data.linkedct.org/vocab/"
ccom,"http://purl.org/ontology/cco/mappings#"
mte,"http://nl.ijs.si/ME/owl/"
hgnc,"http://bio2rdf.org/hgnc:"
cmd,"https://w3id.org/cmd#"
tei,"http://www.tei-c.org/ns/1.0/"
oboso,"http://purl.org/obo/owl/SO#"
quak,"http://dev.w3.org/cvsweb/2000/quacken/vocab#"
ling,"http://purl.org/voc/ling/"
cl,"http://advene.org/ns/cinelab/"
dayta,"http://dayta.me/resource#"
foo,"http://filmontology.org/ontology/1.0/"
metalex,"http://www.metalex.eu/schema/1.0#"
rich,"http://rdf.data-vocabulary.org/"
theatre,"http://purl.org/theatre#"
gs1,"https://ref.gs1.org/voc/"
aersv,"http://aers.data2semantics.org/vocab/"
w3p,"http://prov4j.org/w3p/"
swpo,"http://sw-portal.deri.org/ontologies/swportal#"
opmv,"http://purl.org/net/opmv/ns#"
gazetteer,"http://data.ordnancesurvey.co.uk/ontology/50kGazetteer/"
wm,"http://ns.inria.fr/webmarks#"
nndsr,"http://semanticdiet.com/schema/usda/nndsr/"
xfnv,"http://vocab.sindice.com/xfn#"
coeus,"http://bioinformatics.ua.pt/coeus/"
rlno,"http://rdflivenews.aksw.org/ontology/"
nyt,"http://data.nytimes.com/"
dssn,"http://purl.org/net/dssn/"
wf,"http://www.w3.org/2005/01/wf/flow#"
dbpedia2,"http://dbpedia.org/property/"
htir,"http://www.w3.org/2011/http#"
swanag,"http://purl.org/swan/1.2/agents/"
sig,"http://purl.org/signature#"
quantity,"http://qudt.org/schema/quantity#"
scowt,"http://purl.org/weso/ontologies/scowt#"
estrn,"http://vocab.linkeddata.es/datosabiertos/def/urbanismo-infraestructuras/transporte#"
iron,"http://purl.org/ontology/iron#"
rso,"http://www.researchspace.org/ontology/"
frad,"http://iflastandards.info/ns/fr/frad/"
rpubl,"http://rinfo.lagrummet.se/ns/2008/11/rinfo/publ#"
luc,"http://www.ontotext.com/owlim/lucene#"
dossier,"https://data.omgeving.vlaanderen.be/ns/dossier#"
xbrli,"http://www.xbrl.org/2003/instance#"
dbpo,"http://dbpedia.org/ontology/"
tripfs2,"http://purl.org/tripfs/2010/06#"
cidoccrm,"http://purl.org/NET/cidoc-crm/core#"
oecd,"http://oecd.270a.info/dataset/"
italy,"http://data.kasabi.com/dataset/italy/schema/"
gbv,"http://purl.org/ontology/gbv/"
moby,"http://www.mygrid.org.uk/mygrid-moby-service#"
dl,"http://ontology.ip.rm.cnr.it/ontologies/DOLCE-Lite#"
oax,"http://www.w3.org/ns/openannotation/extensions/"
rdaw,"http://rdaregistry.info/Elements/w/"
flow,"http://www.w3.org/2005/01/wf/flow#"
bookmark,"http://www.w3.org/2002/01/bookmark#"
ru,"http://purl.org/imbi/ru-meta.owl#"
owls,"http://www.daml.org/services/owl-s/1.2/Service.owl#"
humanbody,"http://eulersharp.sourceforge.net/2003/03swap/humanBody#"
pf,"http://jena.hpl.hp.com/ARQ/property#"
bm,"http://bio2rdf.org/"
lgv,"http://linkedgeodata.org/ontology/"
fct,"http://openlinksw.com/services/facets/1.0/"
c4o,"http://purl.org/spar/c4o/"
ls,"http://linkedspending.aksw.org/instance/"
telix,"http://purl.org/telix#"
frapo,"http://purl.org/cerif/frapo/"
intervals,"http://reference.data.gov.uk/def/intervals/"
grs,"http://www.georss.org/georss/"
sro,"http://salt.semanticauthoring.org/ontologies/sro#"
owltime,"http://www.w3.org/TR/owl-time#"
environ,"http://eulersharp.sourceforge.net/2003/03swap/environment#"
goef,"http://purl.org/twc/vocab/goef#"
govtrackus,"http://www.rdfabout.com/rdf/usgov/geo/us/"
kupkb,"http://www.e-lico.eu/data/kupkb/"
wikibase,"http://wikiba.se/ontology#"
events,"http://eulersharp.sourceforge.net/2003/03swap/event#"
tmpl,"http://purl.org/restdesc/http-template#"
abs,"http://abs.270a.info/dataset/"
artstor,"http://simile.mit.edu/2003/10/ontologies/artstor#"
sor,"http://purl.org/net/soron/"
jita,"http://aims.fao.org/aos/jita/"
solid,"http://www.w3.org/ns/solid/terms#"
fingal,"http://vocab.deri.ie/fingal#"
gfo,"http://www.onto-med.de/ontologies/gfo.owl#"
sw,"http://linkedwidgets.org/statisticalwidget/ontology/"
vcardx,"http://buzzword.org.uk/rdf/vcardx#"
no,"http://km.aifb.kit.edu/projects/numbers/number#"
exo,"https://w3id.org/example#"
poder,"http://poderopedia.com/vocab/"
hcard,"http://purl.org/uF/hCard/terms/"
dpd,"http://www.kanzaki.com/ns/dpd#"
crtv,"http://open-services.net/ns/crtv#"
wfdesc,"http://purl.org/wf4ever/wfdesc#"
health,"http://purl.org/twc/health/vocab/"
penis,"http://penis.to/#"
shex,"http://www.w3.org/ns/shex#"
p20,"http://zbw.eu/beta/p20/vocab/"
dqv,"http://www.w3.org/ns/dqv#"
prvr,"http://purl.org/ontology/prv/rules#"
identity,"http://purl.org/twc/ontologies/identity.owl#"
ccard,"http://purl.org/commerce/creditcard#"
rkd,"http://data.rkd.nl/def#"
osp,"http://data.lirmm.fr/ontologies/osp#"
govwild,"http://govwild.org/0.6/GWOntology.rdf/"
arecipe,"http://purl.org/amicroformat/arecipe/"
npgd,"http://ns.nature.com/datasets/"
ends,"http://labs.mondeca.com/vocab/endpointStatus#"
crmdig,"http://www.ics.forth.gr/isl/CRMdig/"
rml,"http://w3id.org/rml/"
va,"http://code-research.eu/ontology/visual-analytics#"
coun,"http://www.daml.org/2001/09/countries/iso-3166-ont#"
lindt,"http://purl.org/NET/lindt#"
atlas,"http://rdf.ebi.ac.uk/resource/atlas/"
skiresort,"http://www.openlinksw.com/ski_resorts/schema#"
genab,"http://eulersharp.sourceforge.net/2003/03swap/genomeAbnormality#"
transmed,"http://www.w3.org/2001/sw/hcls/ns/transmed/"
frbrcore,"http://purl.org/vocab/frbr/core#"
rating,"http://www.tvblob.com/ratings/#"
steel,"https://w3id.org/steel/ProcessOntology/"
clineva,"http://www.agfa.com/w3c/2009/clinicalEvaluation#"
ql,"http://www.w3.org/2004/ql#"
loticoowl,"http://www.lotico.com/ontology/"
osmsemnet,"http://spatial.ucd.ie/2012/08/osmsemnet/"
nocal,"http://vocab.deri.ie/nocal#"
ogorg,"http://opengraph.org/schema/"
lod2,"http://lod2.eu/schema/"
d2r,"http://sites.wiwiss.fu-berlin.de/suhl/bizer/d2r-server/config.rdf#"
cold,"http://purl.org/configurationontology#"
opmw,"http://www.opmw.org/ontology/"
str,"http://nlp2rdf.lod2.eu/schema/string/"
ipo,"http://purl.org/ipo/core#"
stac,"http://securitytoolbox.appspot.com/stac#"
opl,"http://openlinksw.com/schema/attribution#"
hartigprov,"http://purl.org/net/provenance/ns#"
itsmo,"http://ontology.it/itsmo/v1#"
dannet,"http://www.wordnet.dk/owl/instance/2009/03/instances/"
ianarel,"https://www.w3.org/ns/iana/link-relations/relation#"
cf,"http://mmisw.org/ont/cf/parameter/"
daiaserv,"http://purl.org/ontology/daia/Service/"
paia,"http://purl.org/ontology/paia#"
genea,"http://www.owl-ontologies.com/generations.owl#"
nytimes,"http://data.nytimes.com/elements/"
npgg,"http://ns.nature.com/graphs/"
ufmedia,"http://purl.org/microformat/hmedia/"
cdtype,"http://purl.org/cld/cdtype/"
protegedc,"http://protege.stanford.edu/plugins/owl/dc/protege-dc.owl#"
rankrage,"https://rankrage.de/"
dctypes,"http://purl.org/dc/dcmitype/"
idemo,"http://rdf.insee.fr/def/demo#"
occult,"http://data.totl.net/occult/"
wscaim,"http://www.openk.org/wscaim.owl#"
ifc,"http://ifcowl.openbimstandards.org/IFC2X3_Final#"
s4ac,"http://ns.inria.fr/s4ac/v2#"
mohammad,"http://manesht.ir/"
ldr,"http://purl.oclc.org/NET/ldr/ns#"
sci,"http://data.scientology.org/ns/"
daq,"http://purl.org/eis/vocab/daq#"
bcncon,"http://datos.bcn.cl/ontologies/bcn-congress#"
cis,"http://purl.org/NET/cloudisus#"
kbp,"http://tackbp.org/2013/ontology#"
marshall,"http://sites.google.com/site/xgmaitc/"
hasco,"http://hadatac.org/ont/hasco/"
s2s,"http://escience.rpi.edu/ontology/sesf/s2s/4/0/"
ngeoi,"http://vocab.lenka.no/geo-deling#"
mmo,"http://purl.org/momayo/mmo/"
atomrdf,"http://atomowl.org/ontologies/atomrdf#"
l4a,"http://labels4all.info/ns/"
gesis,"http://lod.gesis.org/lodpilot/ALLBUS/vocab.rdf#"
diseasome,"http://www4.wiwiss.fu-berlin.de/diseasome/resource/diseasome/"
pso,"http://purl.org/spar/pso/"
openskos,"http://openskos.org/xmlns#"
rec54,"http://www.w3.org/2001/02pd/rec54.rdf#"
bk,"http://www.provbook.org/ns/#"
curr,"https://w3id.org/cc#"
skos08,"http://www.w3.org/2008/05/skos#"
prism21,"http://prismstandard.org/namespaces/basic/2.1/"
wfprov,"http://purl.org/wf4ever/wfprov#"
lh,"http://vocab.inf.ed.ac.uk/library/holdings#"
verb,"https://w3id.org/verb/"
wno,"http://wordnet-rdf.princeton.edu/ontology#"
lso,"http://linkedspending.aksw.org/ontology/"
doas,"http://deductions.github.io/doas.owl.ttl#"
sam,"http://def.seegrid.csiro.au/isotc211/iso19156/2011/sampling#"
odo,"http://ocean-data.org/schema/"
plo,"http://purl.org/net/po#"
gov,"http://gov.genealogy.net/ontology.owl#"
healthcare,"http://www.agfa.com/w3c/2009/healthCare#"
harrisons,"http://harrisons.cc/"
vsto,"http://escience.rpi.edu/ontology/vsto/2/0/vsto.owl#"
ds,"http://purl.org/ctic/dcat#"
dpl,"http://dbpedialite.org/things/"
osukdt,"http://www.ordnancesurvey.co.uk/ontology/Datatypes.owl#"
centrifuge,"http://purl.org/twc/vocab/centrifuge#"
pizza,"http://www.co-ode.org/ontologies/pizza/pizza.owl#"
okg,"http://openknowledgegraph.org/ontology/"
camelot,"http://vocab.ox.ac.uk/camelot#"
category,"http://dbpedia.org/resource/Category:"
bdd,"https://api.bloomberg.com/eap/catalogs/bbg/fields/"
adr,"http://kg.artsdata.ca/resource/"
lio,"http://purl.org/net/lio#"
campsite,"http://www.openlinksw.com/campsites/schema#"
oslo,"http://purl.org/oslo/ns/localgov#"
sbench,"http://swat.cse.lehigh.edu/onto/univ-bench.owl#"
